epoch,error,learning_rate
705,0.605431,0.00341429
706,0.605428,0.00340557
707,0.605425,0.00339684
708,0.605422,0.00338812
709,0.60542,0.0033794
710,0.605417,0.00337068
711,0.605414,0.00336196
712,0.605412,0.00335325
713,0.605409,0.00334453
714,0.605406,0.00333582
715,0.605404,0.00332711
716,0.605401,0.0033184
717,0.605398,0.0033097
718,0.605396,0.00330099
719,0.605393,0.00329228
720,0.60539,0.00328358
721,0.605387,0.00327488
722,0.605385,0.00326618
723,0.605382,0.00325748
724,0.605379,0.00324879
725,0.605377,0.00324009
726,0.605374,0.0032314
727,0.605371,0.00322271
728,0.605368,0.00321402
729,0.605366,0.00320533
730,0.605363,0.00319664
731,0.60536,0.00318796
732,0.605357,0.00317928
733,0.605355,0.0031706
734,0.605352,0.00316192
735,0.605349,0.00315324
736,0.605347,0.00314456
737,0.605344,0.00313589
738,0.605341,0.00312721
739,0.605338,0.00311854
740,0.605335,0.00310987
741,0.605333,0.0031012
742,0.60533,0.00309253
743,0.605328,0.00308387
744,0.605325,0.00307521
745,0.605322,0.00306654
746,0.605319,0.00305788
747,0.605317,0.00304922
748,0.605313,0.00304057
749,0.605311,0.00303191
750,0.605308,0.00302326
751,0.605306,0.0030146
752,0.605303,0.00300595
753,0.6053,0.0029973
754,0.605297,0.00298866
755,0.605295,0.00298001
756,0.605292,0.00297136
757,0.605289,0.00296272
758,0.605287,0.00295408
759,0.605284,0.00294544
760,0.605281,0.0029368
761,0.605278,0.00292817
762,0.605275,0.00291953
763,0.605273,0.0029109
764,0.60527,0.00290227
765,0.605268,0.00289364
766,0.605265,0.00288501
767,0.605262,0.00287638
768,0.605259,0.00286776
769,0.605256,0.00285913
770,0.605254,0.00285051
771,0.605251,0.00284189
772,0.605248,0.00283327
773,0.605245,0.00282465
774,0.605243,0.00281604
775,0.60524,0.00280742
776,0.605237,0.00279881
777,0.605234,0.0027902
778,0.605232,0.00278159
779,0.605229,0.00277298
780,0.605227,0.00276438
781,0.605224,0.00275577
782,0.605221,0.00274717
783,0.605218,0.00273857
784,0.605216,0.00272997
785,0.605213,0.00272137
786,0.60521,0.00271278
787,0.605208,0.00270418
788,0.605205,0.00269559
789,0.605202,0.002687
790,0.605199,0.00267841
791,0.605197,0.00266982
